Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
0,2.0,1,28.0,3.0,2,4,8,0,18.0,5.0,6.0,3.0,219.95999999999998,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0,11.0,3,13.0,2.0,2,5,2,1,24.0,0.0,7.0,7.0,156.05,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.0,1,6.0,2.0,3,4,2,0,20.0,0.0,1.0,4.0,163.97,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,23.0,1,10.0,3.0,3,4,4,0,14.0,1.0,1.0,6.0,291.44,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0,26.0,1,9.0,2.0,3,3,4,1,16.0,1.0,1.0,3.0,275.84,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,15.0,3,6.0,2.0,3,3,2,0,25.0,4.0,11.0,6.0,149.07,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0,2.0,3,8.0,2.0,3,2,2,0,18.0,0.0,1.0,9.0,145.54,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,28.0,1,26.0,2.0,3,2,4,1,19.0,1.0,1.0,8.0,154.15,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.0,1,17.0,2.0,3,5,2,1,13.0,2.0,3.0,3.0,147.41,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,9.0,1,6.0,2.0,3,2,2,0,12.0,1.0,5.0,7.0,121.15,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,7.0,1,30.0,3.0,3,3,4,1,22.0,0.0,1.0,0.0,131.61,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,11.0,1,29.0,2.0,3,2,10,0,14.0,0.0,1.0,2.0,157.45,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0.0,1,14.0,2.0,3,4,3,1,13.0,1.0,1.0,2.0,123.72999999999999,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,1.0,1,14.0,3.0,3,2,2,0,21.0,0.0,1.0,2.0,133.1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,22.0,1,16.0,2.0,3,5,10,1,11.0,1.0,1.0,2.0,286.65,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
0,9.0,1,9.0,1.0,3,4,5,0,12.0,6.0,7.0,7.0,144.85,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,4.0,3,11.0,3.0,3,4,2,0,11.0,0.0,2.0,2.0,127.88999999999999,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1,0.0,3,10.0,2.0,4,2,2,1,12.0,7.0,7.0,4.0,158.28,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,10.0,1,14.0,2.0,3,2,2,1,12.0,0.0,1.0,2.0,123.25999999999999,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,15.0,3,32.0,3.0,3,4,6,0,14.0,2.0,2.0,8.0,235.25,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1,9.0,1,9.0,2.0,3,3,2,0,13.0,0.0,1.0,0.0,114.19999999999999,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,8.0,3,22.0,3.0,3,4,1,0,15.0,3.0,6.0,9.0,180.2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
0,9.0,1,24.0,2.0,2,2,5,0,18.0,0.0,1.0,0.0,136.88,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,24.0,1,8.0,2.0,5,4,6,0,18.0,0.0,1.0,2.0,154.82,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,14.0,3,8.0,2.0,3,4,2,0,19.0,1.0,2.0,4.0,260.15,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0.0,3,16.0,3.0,4,3,2,0,12.0,1.0,1.0,0.0,112.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1.0,1,22.0,3.0,2,5,1,0,19.0,0.0,1.0,7.0,156.61,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,4.0,3,13.0,3.0,2,2,5,0,11.0,3.0,7.0,7.0,169.29,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,12.0,1,6.0,2.0,2,2,1,0,17.0,3.0,3.0,7.0,196.13,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,9.0,1,30.0,2.0,3,4,8,0,15.0,0.0,1.0,8.0,156.74,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0,5.0,3,13.0,3.0,4,3,2,0,14.0,1.0,4.0,8.0,154.84,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0,11.0,1,31.0,2.0,4,4,4,0,17.0,1.0,1.0,3.0,220.61,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0,30.0,1,6.0,2.0,5,3,3,1,13.0,1.0,1.0,2.0,156.6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,4.0,1,11.0,2.0,3,2,1,1,12.0,0.0,1.0,3.0,148.21,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,4.0,2,8.0,3.0,4,5,4,0,12.0,0.0,1.0,0.0,164.1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0,18.0,1,13.0,3.0,3,5,2,0,18.0,5.0,9.0,11.0,152.1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
0,4.0,1,8.0,3.0,3,2,1,1,18.0,1.0,2.0,2.0,126.94999999999999,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,6.0,1,11.0,3.0,3,4,7,0,11.0,2.0,8.0,3.0,218.77999999999997,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0,12.0,1,16.0,2.0,3,5,2,1,14.0,1.0,11.0,10.0,270.68,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,16.0,1,14.0,2.0,3,2,1,0,19.0,0.0,1.0,7.0,124.55000000000001,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,22.0,1,6.0,2.0,4,3,8,1,12.0,1.0,2.0,7.0,239.64,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,15.0,1,14.0,2.0,4,4,3,0,15.0,7.0,7.0,7.0,149.41,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0.0,1,14.0,2.0,3,4,2,1,12.0,0.0,1.0,2.0,124.78,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,5.0,3,14.0,3.0,4,4,2,1,11.0,6.0,11.0,9.0,152.28,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0.0,3,8.0,3.0,3,3,2,1,11.0,1.0,1.0,4.0,144.78,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,4.0,3,13.0,3.0,3,2,5,0,12.0,0.0,1.0,7.0,175.47,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,5.0,1,8.0,3.0,2,2,8,0,16.0,1.0,1.0,7.0,150.55,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0.0,1,8.0,2.0,5,2,6,1,13.0,2.0,2.0,2.0,134.64,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,3.0,1,34.0,3.0,3,2,2,0,13.0,0.0,1.0,9.0,157.75,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,4.0,1,13.0,2.0,4,3,2,0,24.0,3.0,8.0,9.0,189.43,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0,12.0,1,5.0,2.0,4,2,2,0,15.0,9.0,13.0,3.0,292.72,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1,2.0,3,9.0,2.0,3,3,5,1,18.0,1.0,1.0,0.0,152.38,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,6.0,3,16.0,2.0,4,2,4,0,14.0,1.0,1.0,1.0,146.82,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,20.0,1,11.0,2.0,3,3,5,0,11.0,1.0,1.0,1.0,283.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
0,16.0,1,16.0,2.0,4,3,2,0,11.0,0.0,1.0,0.0,152.57,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.0,3,6.0,3.0,3,4,1,1,13.0,0.0,1.0,4.0,163.49,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,27.0,1,26.0,2.0,3,3,4,0,12.0,1.0,1.0,3.0,148.69,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,16.0,1,13.0,2.0,3,5,9,0,16.0,1.0,1.0,0.0,199.85,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0,18.0,1,14.0,3.0,3,2,10,0,14.0,7.0,9.0,8.0,136.97,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0,13.0,3,6.0,2.0,5,2,3,1,22.0,1.0,1.0,2.0,174.57,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,9.0,1,14.0,3.0,5,5,2,1,11.0,1.0,1.0,7.0,121.19,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0,2.0,1,15.0,1.0,4,2,1,0,17.0,2.0,2.0,2.0,139.83,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,3.0,3,11.0,1.0,4,3,2,0,13.0,0.0,1.0,2.0,161.18,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,0.0,3,14.0,2.0,3,4,2,0,18.0,0.0,1.0,7.0,162.14,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
0,10.0,1,11.0,3.0,3,2,8,0,16.0,0.0,1.0,4.0,163.47,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,11.0,1,21.0,3.0,4,2,1,1,14.0,1.0,2.0,3.0,215.10000000000002,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
0,4.0,1,13.0,2.0,3,2,2,1,14.0,2.0,4.0,10.0,171.43,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,2.0,3,16.0,2.0,4,4,2,1,14.0,0.0,1.0,7.0,182.68,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,8.0,1,11.0,3.0,3,4,1,0,13.0,0.0,1.0,13.0,180.95,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0.0,1,32.0,3.0,3,2,2,0,12.0,1.0,1.0,2.0,129.04,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,14.0,1,12.0,3.0,4,4,7,1,15.0,1.0,1.0,2.0,160.32,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,20.0,3,10.0,3.0,3,3,4,0,19.0,0.0,1.0,0.0,129.76,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,15.0,1,29.0,2.0,3,2,3,0,14.0,0.0,2.0,0.0,259.92,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,2.0,3,8.0,3.0,3,3,2,0,14.0,1.0,1.0,2.0,146.49,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0,15.0,2,8.0,3.0,3,3,1,1,11.0,1.0,1.0,0.0,126.96000000000001,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,5.0,1,14.0,3.0,3,4,2,0,13.0,0.0,1.0,7.0,123.69999999999999,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,21.0,3,35.0,3.0,3,3,4,0,21.0,0.0,1.0,3.0,225.04000000000002,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,10.0,1,12.0,2.0,2,5,5,1,13.0,2.0,6.0,7.0,159.74,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,3.0,3,31.0,2.0,3,3,8,1,12.0,1.0,2.0,2.0,147.36,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0.0,3,6.0,2.0,3,3,2,0,17.0,2.0,7.0,7.0,152.96,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0,15.0,1,8.0,3.0,4,2,4,0,23.0,0.0,1.0,0.0,167.81,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1,9.0,3,6.0,2.0,4,4,2,1,11.0,1.0,1.0,2.0,121.74000000000001,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,9.0,3,6.0,2.0,3,2,5,0,15.0,1.0,1.0,0.0,166.53,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,9.0,3,9.0,2.0,4,2,5,0,11.0,0.0,1.0,12.0,196.99,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
0,30.0,1,6.0,2.0,3,3,3,0,11.0,1.0,1.0,2.0,167.55,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,9.0,1,16.0,2.0,2,3,4,1,13.0,0.0,1.0,7.0,122.13,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0.0,3,14.0,2.0,3,2,2,0,24.0,0.0,2.0,2.0,126.1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,0.0,3,11.0,3.0,3,3,2,1,13.0,1.0,1.0,0.0,128.51,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,10.0,1,16.0,3.0,3,5,7,0,20.0,1.0,1.0,3.0,134.52,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,19.0,1,13.0,1.0,3,3,3,0,14.0,0.0,1.0,0.0,152.58,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,4.0,3,10.0,2.0,3,4,2,0,18.0,7.0,7.0,7.0,193.55,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,23.0,1,16.0,3.0,4,2,7,0,15.0,0.0,1.0,3.0,204.96,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1,3.0,3,28.0,3.0,4,3,3,1,12.0,1.0,1.0,0.0,163.8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,4.0,1,14.0,2.0,4,4,1,1,16.0,1.0,2.0,2.0,126.57,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,0.0,3,18.0,3.0,2,4,2,0,15.0,0.0,1.0,0.0,127.16,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,9.0,1,29.0,2.0,3,2,10,0,16.0,1.0,1.0,2.0,122.00999999999999,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,8.0,1,15.0,3.0,4,4,10,0,19.0,1.0,1.0,0.0,165.4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0.0,1,6.0,2.0,3,4,2,0,11.0,0.0,1.0,4.0,138.16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,1.0,3,15.0,3.0,3,2,2,0,16.0,1.0,1.0,7.0,152.53,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,22.0,1,13.0,2.0,4,3,9,0,24.0,1.0,1.0,0.0,145.0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
0,24.0,3,20.0,2.0,3,2,5,0,11.0,0.0,1.0,7.0,149.36,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0,9.0,1,14.0,3.0,3,3,5,0,13.0,1.0,2.0,2.0,125.43,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0.0,3,25.0,3.0,2,2,9,1,13.0,1.0,1.0,4.0,153.04,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,28.0,1,8.0,3.0,3,2,3,1,13.0,1.0,1.0,2.0,266.59,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0.0,3,16.0,3.0,3,3,2,1,12.0,0.0,1.0,3.0,142.6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,3.0,3,14.0,3.0,3,4,2,0,18.0,1.0,1.0,0.0,124.75999999999999,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0.0,1,9.0,3.0,3,5,1,0,22.0,0.0,1.0,4.0,131.02,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,9.0,1,17.0,2.0,3,4,2,0,13.0,1.0,1.0,2.0,122.44,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,9.0,3,8.0,3.0,4,3,2,0,13.0,9.0,9.0,0.0,175.96,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1,9.0,1,10.0,2.0,3,2,19,1,23.0,1.0,1.0,0.0,122.85,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,10.0,1,20.0,3.0,3,5,2,0,12.0,3.0,12.0,17.0,130.34,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,13.0,3,8.0,2.0,3,4,8,0,12.0,0.0,1.0,3.0,157.15,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,15.0,1,14.0,3.0,3,5,4,0,16.0,1.0,1.0,2.0,125.75999999999999,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,10.0,1,16.0,2.0,3,4,3,1,12.0,0.0,1.0,1.0,141.97,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,16.0,1,18.0,2.0,4,4,2,0,11.0,0.0,2.0,9.0,243.36,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,13.0,1,8.0,3.0,4,3,7,0,22.0,1.0,1.0,0.0,134.48,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,27.0,1,11.0,2.0,3,5,5,0,15.0,1.0,1.0,2.0,294.06,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,7.0,3,10.0,3.0,3,3,10,0,15.0,1.0,1.0,2.0,165.38,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
0,4.0,1,13.0,2.0,3,5,2,0,12.0,3.0,3.0,12.0,143.06,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,9.0,1,27.0,3.0,3,2,8,0,20.0,0.0,1.0,2.0,122.58000000000001,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,16.0,1,14.0,3.0,3,3,5,1,14.0,0.0,1.0,2.0,145.22,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
0,0.0,3,10.0,2.0,4,2,2,1,11.0,0.0,1.0,3.0,144.87,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,10.0,1,31.0,3.0,3,3,4,1,15.0,3.0,10.0,7.0,144.49,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,9.0,1,6.0,3.0,4,5,2,0,12.0,0.0,3.0,2.0,122.18,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0,12.0,1,6.0,2.0,3,3,2,1,14.0,0.0,1.0,6.0,291.97,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0,29.0,3,12.0,2.0,2,5,10,0,11.0,2.0,2.0,7.0,232.12,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,3.0,3,18.0,2.0,3,3,1,0,11.0,3.0,4.0,4.0,165.77,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,14.0,3,6.0,2.0,2,5,2,0,16.0,1.0,1.0,7.0,183.92,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
0,1.0,1,23.0,3.0,3,5,2,0,12.0,0.0,1.0,8.0,145.58,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0.0,1,9.0,3.0,3,5,6,0,13.0,1.0,1.0,2.0,140.31,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,25.0,1,9.0,2.0,4,3,3,1,14.0,0.0,1.0,4.0,179.69,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
0,18.0,1,14.0,3.0,3,2,4,0,21.0,1.0,1.0,2.0,126.53999999999999,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0,25.0,1,10.0,1.0,3,2,3,0,13.0,1.0,1.0,4.0,265.55,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,15.0,1,35.0,3.0,3,3,3,0,11.0,1.0,1.0,2.0,145.56,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,3.0,1,8.0,2.0,5,2,3,0,20.0,0.0,1.0,2.0,160.91,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,30.0,1,13.0,2.0,3,5,6,0,15.0,0.0,11.0,10.0,295.66,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
0,19.0,1,24.0,2.0,3,3,3,0,14.0,0.0,1.0,8.0,148.1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,15.0,1,34.0,2.0,4,2,1,0,11.0,0.0,1.0,4.0,145.23,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0.0,3,6.0,3.0,3,4,2,1,16.0,1.0,1.0,4.0,132.02,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0.0,3,14.0,2.0,5,3,1,0,16.0,1.0,1.0,0.0,123.50999999999999,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,9.0,1,8.0,2.0,3,2,2,1,23.0,1.0,1.0,0.0,117.02000000000001,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,13.0,3,8.0,3.0,3,3,1,0,14.0,1.0,1.0,12.0,280.41,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
0,0.0,1,29.0,3.0,3,2,2,0,22.0,1.0,1.0,2.0,128.86,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,9.0,1,9.0,2.0,3,2,5,0,15.0,0.0,1.0,4.0,120.97,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0,2.0,1,9.0,3.0,4,3,2,0,18.0,1.0,1.0,3.0,219.35000000000002,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1,0.0,1,14.0,3.0,4,4,6,0,16.0,0.0,1.0,1.0,125.46000000000001,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0.0,2,14.0,2.0,4,2,2,0,12.0,1.0,1.0,0.0,125.63999999999999,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,3.0,3,28.0,3.0,3,5,1,0,11.0,2.0,7.0,8.0,184.12,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
0,30.0,3,35.0,2.0,4,2,4,0,12.0,0.0,2.0,0.0,241.18,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,23.0,1,35.0,2.0,4,3,1,0,15.0,1.0,15.0,7.0,270.46,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,3.0,1,14.0,2.0,3,2,1,0,14.0,5.0,6.0,7.0,125.63999999999999,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,30.0,3,34.0,3.0,4,5,5,0,19.0,13.0,13.0,11.0,202.66,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
0,20.0,1,8.0,3.0,3,2,6,0,13.0,0.0,1.0,4.0,150.7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,19.0,1,8.0,2.0,3,3,7,0,13.0,1.0,1.0,1.0,278.61,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,8.0,1,28.0,2.0,5,3,1,0,15.0,2.0,4.0,3.0,142.3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,27.0,1,14.0,2.0,3,3,8,0,11.0,1.0,1.0,0.0,137.8,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
